a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,annual,area,area_title,area_type,emp_prse,group,h_mean,h_median,h_pct10,h_pct25,h_pct75,h_pct90,hourly,jobs_1000,loc_quotient,mean_prse,naics,naics_title,occ_code,occ_title,own_code,pct_tot,pct_total,tot_emp,year
70930,68130,36770,50470,88960,109580,,18,Indiana,2,2.4,major,34.1,32.76,17.68,24.27,42.77,52.68,,18.74,0.63,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,56060,2016
74630,71330,38790,52450,92850,114560,,19,Iowa,2,2.0,major,35.88,34.29,18.65,25.22,44.64,55.08,,21.374,0.72,1.5,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,32810,2016
72440,67990,37560,49150,92430,116330,,20,Kansas,2,3.8,major,34.82,32.69,18.06,23.63,44.44,55.93,,26.857,0.91,1.3,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,36910,2016
68820,65160,35190,47640,87040,108250,,21,Kentucky,2,3.1,major,33.09,31.33,16.92,22.9,41.85,52.05,,16.177,0.55,1.2,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,30240,2016
63260,57660,32830,42510,79070,101320,,22,Louisiana,2,3.5,major,30.41,27.72,15.79,20.44,38.02,48.71,,10.854,0.37,1.4,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,20860,2016
72920,68410,40490,51960,89370,112760,,23,Maine,2,4.6,major,35.06,32.89,19.47,24.98,42.97,54.21,,19.483,0.66,1.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,11620,2016
96800,94060,47610,66610,121470,151620,,24,Maryland,2,1.7,major,46.54,45.22,22.89,32.03,58.4,72.9,,46.824,1.58,1.1,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,123660,2016
96860,93170,50670,67920,121920,151780,,25,Massachusetts,2,1.9,major,46.57,44.8,24.36,32.65,58.61,72.97,,41.256,1.39,1.1,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,142740,2016
76950,73580,39450,52910,97420,121460,,26,Michigan,2,3.0,major,37.0,35.38,18.97,25.44,46.84,58.4,,24.876,0.84,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,104780,2016
84960,81640,45760,61190,104660,128040,,27,Minnesota,2,3.1,major,40.85,39.25,22.0,29.42,50.32,61.56,,34.757,1.17,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,97680,2016
66430,60560,33780,44720,80800,103870,,28,Mississippi,2,4.6,major,31.94,29.12,16.24,21.5,38.85,49.94,,10.117,0.34,2.0,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,11300,2016
78270,75470,39050,53410,99690,123430,,29,Missouri,2,2.6,major,37.63,36.28,18.77,25.68,47.93,59.34,,29.768,1.0,1.2,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,82100,2016
63650,58770,30790,42500,76090,97540,,30,Montana,2,3.5,major,30.6,28.25,14.8,20.43,36.58,46.9,,15.938,0.54,2.5,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,7250,2016
73570,71510,38800,52430,93050,113560,,31,Nebraska,2,2.8,major,35.37,34.38,18.65,25.21,44.73,54.6,,28.925,0.98,1.0,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,28000,2016
75150,70300,39510,50730,94070,119150,,32,Nevada,2,3.9,major,36.13,33.8,19.0,24.39,45.23,57.29,,14.205,0.48,2.4,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,18050,2016
87000,80900,46670,60680,107250,134940,,33,New Hampshire,2,3.3,major,41.83,38.9,22.44,29.17,51.56,64.88,,28.703000000000007,0.97,1.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,18510,2016
96210,90280,52010,68350,120280,151640,,34,New Jersey,2,2.6,major,46.26,43.4,25.0,32.86,57.83,72.9,,35.609,1.2,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,140840,2016
77460,72220,35560,50380,99260,127150,,35,New Mexico,2,2.8,major,37.24,34.72,17.09,24.22,47.72,61.13,,19.063,0.64,3.3,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,15350,2016
93260,85290,44180,60950,118900,155290,,36,New York,2,1.4,major,44.84,41.0,21.24,29.3,57.16,74.66,,26.946,0.91,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,245150,2016
84280,81790,41650,58430,106790,129810,,37,North Carolina,2,2.0,major,40.52,39.32,20.03,28.09,51.34,62.41,,29.551,1.0,0.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,125030,2016
67160,63640,39790,50780,79870,97690,,38,North Dakota,2,6.7,major,32.29,30.59,19.13,24.41,38.4,46.97,,17.26,0.58,1.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,7340,2016
79290,75700,40090,55070,98540,121980,,39,Ohio,2,2.1,major,38.12,36.4,19.27,26.48,47.38,58.65,,26.248,0.88,1.0,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,140110,2016
68220,63450,33180,44820,86580,109290,,40,Oklahoma,2,2.6,major,32.8,30.51,15.95,21.55,41.62,52.54,,19.037,0.64,1.2,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,30210,2016
82190,78460,41790,56420,101910,127650,,41,Oregon,2,5.2,major,39.52,37.72,20.09,27.12,49.0,61.37,,28.419,0.96,2.7,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,50900,2016
81100,76560,42010,56160,100860,127240,,42,Pennsylvania,2,2.6,major,38.99,36.81,20.2,27.0,48.49,61.17,,26.919,0.91,0.7,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,154710,2016
85200,84110,45620,61210,106160,125970,,44,Rhode Island,2,4.1,major,40.96,40.44,21.93,29.43,51.04,60.56,,30.04,1.01,1.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,14270,2016
71730,66270,35880,48160,90010,114520,,45,South Carolina,2,2.0,major,34.49,31.86,17.25,23.15,43.27,55.06,,19.023,0.64,1.3,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,37660,2016
63930,59550,36520,45890,77830,98100,,46,South Dakota,2,1.6,major,30.74,28.63,17.56,22.06,37.42,47.16,,18.754,0.63,1.3,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,7830,2016
71930,67990,36910,49430,91190,113110,,47,Tennessee,2,2.0,major,34.58,32.69,17.75,23.76,43.84,54.38,,17.746,0.6,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,51340,2016
86920,82690,42310,59180,110930,136570,,48,Texas,2,1.3,major,41.79,39.75,20.34,28.45,53.33,65.66,,29.813,1.0,0.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,350160,2016
77210,73370,34890,50570,99220,126100,,49,Utah,2,2.5,major,37.12,35.27,16.77,24.31,47.7,60.63,,32.607,1.1,1.4,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,44830,2016
76350,70810,38830,50640,96050,124090,,50,Vermont,2,3.7,major,36.71,34.04,18.67,24.35,46.18,59.66,,23.184,0.78,2.1,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,7060,2016
98540,95780,49710,68740,125590,154900,,51,Virginia,2,1.6,major,47.37,46.05,23.9,33.05,60.38,74.47,,52.8,1.78,0.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,198560,2016
104430,102080,52720,72390,131620,160590,,53,Washington,2,4.2,major,50.2,49.08,25.35,34.8,63.28,77.21,,48.473,1.63,5.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,148670,2016
67990,62380,33230,44830,87270,110770,,54,West Virginia,2,4.4,major,32.69,29.99,15.98,21.55,41.96,53.26,,15.276,0.51,2.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,10650,2016
72200,70030,39370,52860,89750,107330,,55,Wisconsin,2,7.8,major,34.71,33.67,18.93,25.41,43.15,51.6,,26.719,0.9,0.9,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,74950,2016
62170,58570,36390,45950,73430,90390,,56,Wyoming,2,2.4,major,29.89,28.16,17.49,22.09,35.3,43.46,,9.582,0.32,1.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,2650,2016
86800,81730,41520,58630,111720,141420,,1,Alabama,2,1.4,major,41.73,39.29,19.96,28.19,53.71,67.99,,22.376,1.26,2.7,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,42800,2016
105530,96450,54960,71860,127650,161700,,2,Alaska,2,2.8,major,50.74,46.37,26.42,34.55,61.37,77.74,,23.83,1.34,2.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,7710,2016
82620,76100,43360,58000,101880,132580,,4,Arizona,2,9.3,major,39.72,36.59,20.85,27.89,48.98,63.74,,17.930999999999994,1.01,2.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,47570,2016
67320,62700,34620,46520,82650,105000,,5,Arkansas,2,3.4,major,32.36,30.14,16.65,22.37,39.73,50.48,,9.636,0.54,1.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,11480,2016
98370,93700,51100,67440,123730,156580,,6,California,2,1.3,major,47.29,45.05,24.57,32.42,59.49,75.28,,20.466,1.15,0.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,326770,2016
89580,81150,43800,60240,110650,145430,,8,Colorado,2,2.6,major,43.07,39.01,21.06,28.96,53.2,69.92,,24.603,1.38,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,61700,2016
84550,82020,51250,62940,102780,125010,,9,Connecticut,2,3.3,major,40.65,39.43,24.64,30.26,49.41,60.1,,19.896,1.12,1.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,33150,2016
84450,78670,41710,57830,106410,138960,,10,Delaware,2,6.5,major,40.6,37.82,20.05,27.8,51.16,66.81,,12.083,0.68,2.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,5330,2016
106590,103610,58130,77480,133820,160290,,11,District of Columbia,2,4.8,major,51.25,49.81,27.95,37.25,64.34,77.06,,16.399,0.92,4.4,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,11520,2016
73600,67230,35230,48710,93290,120350,,12,Florida,2,1.3,major,35.39,32.32,16.94,23.42,44.85,57.86,,12.315,0.69,0.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,101260,2016
78820,73450,39990,54130,97980,124730,,13,Georgia,2,2.1,major,37.89,35.31,19.22,26.03,47.11,59.97,,14.897,0.84,1.2,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,62780,2016
80480,79240,46330,60400,96660,112530,,15,Hawaii,2,3.8,major,38.69,38.1,22.28,29.04,46.47,54.1,,14.97,0.84,2.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,9460,2016
79800,76450,40020,56130,99460,123890,,16,Idaho,2,3.0,major,38.36,36.76,19.24,26.98,47.82,59.56,,19.049,1.07,2.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,12640,2016
80260,76590,43900,57810,98560,123300,,17,Illinois,2,2.2,major,38.59,36.82,21.11,27.8,47.38,59.28,,15.331,0.86,1.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,90510,2016
70160,66960,39960,52190,84710,104330,,18,Indiana,2,4.2,major,33.73,32.19,19.21,25.09,40.72,50.16,,15.805,0.89,1.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,47280,2016
69440,66030,39170,50520,83860,103560,,19,Iowa,2,2.9,major,33.39,31.75,18.83,24.29,40.32,49.79,,12.253,0.69,0.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,18810,2016
75640,71210,39340,52650,94370,120530,,20,Kansas,2,4.2,major,36.37,34.24,18.92,25.31,45.37,57.95,,17.012,0.96,1.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,23380,2016
70280,66680,36270,49440,88620,109730,,21,Kentucky,2,3.2,major,33.79,32.06,17.44,23.77,42.61,52.76,,12.887,0.72,1.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,24100,2016
83800,74370,37160,51820,104470,140850,,22,Louisiana,2,2.8,major,40.29,35.75,17.86,24.91,50.23,67.72,,16.437,0.92,2.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,31590,2016
73560,69190,42560,55060,89980,105030,,23,Maine,2,2.6,major,35.36,33.26,20.46,26.47,43.26,50.49,,16.127,0.91,2.2,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,9620,2016
94330,89270,50310,65390,119790,150880,,24,Maryland,2,2.5,major,45.35,42.92,24.19,31.44,57.59,72.54,,22.086,1.24,1.7,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,58330,2016
90350,83690,49470,64350,111740,143020,,25,Massachusetts,2,2.4,major,43.44,40.23,23.78,30.94,53.72,68.76,,22.014,1.24,1.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,76170,2016
80270,77530,43790,58840,99060,121500,,26,Michigan,2,5.0,major,38.59,37.27,21.05,28.29,47.63,58.41,,32.065,1.8,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,135060,2016
78790,73850,44920,57180,96680,121810,,27,Minnesota,2,2.5,major,37.88,35.51,21.6,27.49,46.48,58.56,,19.357,1.09,1.4,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,54400,2016
71960,67530,33540,46920,92330,119730,,28,Mississippi,2,4.1,major,34.6,32.46,16.13,22.56,44.39,57.56,,13.396,0.75,1.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,14970,2016
77300,72400,39690,53720,96770,123490,,29,Missouri,2,2.8,major,37.16,34.81,19.08,25.83,46.52,59.37,,13.468,0.76,2.2,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,37140,2016
68550,64340,36580,48980,81770,104160,,30,Montana,2,3.0,major,32.96,30.93,17.58,23.55,39.31,50.08,,14.911,0.84,1.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,6780,2016
70640,67450,36160,49600,88980,109020,,31,Nebraska,2,3.3,major,33.96,32.43,17.39,23.85,42.78,52.41,,12.796,0.72,1.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,12390,2016
77670,74020,41770,56550,95480,120030,,32,Nevada,2,4.7,major,37.34,35.59,20.08,27.19,45.9,57.7,,9.89,0.56,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,12570,2016
78370,73380,42600,55430,96920,123420,,33,New Hampshire,2,3.0,major,37.68,35.28,20.48,26.65,46.6,59.34,,20.055,1.13,1.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,12940,2016
90130,85720,46700,63050,112660,140660,,34,New Jersey,2,2.1,major,43.33,41.21,22.45,30.31,54.16,67.63,,12.751,0.72,0.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,50430,2016
90030,85880,41880,59720,116200,147570,,35,New Mexico,2,6.1,major,43.28,41.29,20.13,28.71,55.86,70.95,,26.381,1.48,2.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,21250,2016
82900,77750,45530,59100,101280,128220,,36,New York,2,2.3,major,39.85,37.38,21.89,28.41,48.69,61.65,,12.377,0.7,0.7,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,112600,2016
77210,71830,39810,53560,95440,122280,,37,North Carolina,2,1.5,major,37.12,34.53,19.14,25.75,45.88,58.79,,14.613,0.82,1.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,61830,2016
70330,64980,40940,50250,83750,105990,,38,North Dakota,2,4.9,major,33.81,31.24,19.68,24.16,40.27,50.96,,15.877,0.89,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,6750,2016
76770,72650,41950,55170,94860,119720,,39,Ohio,2,2.2,major,36.91,34.93,20.17,26.52,45.61,57.56,,17.68,0.99,0.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,94370,2016
78670,72290,38750,53380,97390,123980,,40,Oklahoma,2,3.0,major,37.82,34.75,18.63,25.66,46.82,59.61,,17.459,0.98,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,27710,2016
86810,77600,45760,58430,104340,138780,,41,Oregon,2,16.7,major,41.74,37.31,22.0,28.09,50.16,66.72,,22.795,1.28,5.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,40820,2016
77940,72400,40640,54160,97070,123710,,42,Pennsylvania,2,2.0,major,37.47,34.81,19.54,26.04,46.67,59.48,,17.48,0.98,0.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,100460,2016
87560,83580,45740,60850,113280,131280,,44,Rhode Island,2,3.9,major,42.1,40.18,21.99,29.26,54.46,63.12,,15.806,0.89,3.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,7510,2016
75400,71370,38090,52730,94130,118570,,45,South Carolina,2,2.9,major,36.25,34.31,18.31,25.35,45.25,57.01,,19.093,1.07,1.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,37800,2016
65470,62590,35690,46430,79060,100150,,46,South Dakota,2,2.6,major,31.48,30.09,17.16,22.32,38.01,48.15,,11.586,0.65,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,4840,2016
73010,68170,34460,47420,93880,118970,,47,Tennessee,2,3.0,major,35.1,32.77,16.57,22.8,45.13,57.2,,15.594,0.88,1.4,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,45120,2016
92580,81860,40410,57170,116890,157400,,48,Texas,2,1.9,major,44.51,39.36,19.43,27.48,56.2,75.67,,20.201,1.13,1.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,237260,2016
75100,70840,40190,53660,92740,116930,,49,Utah,2,2.1,major,36.11,34.06,19.32,25.8,44.59,56.22,,19.685,1.11,1.7,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,27070,2016
73310,67410,41070,51700,88720,117860,,50,Vermont,2,2.1,major,35.25,32.41,19.75,24.86,42.65,56.66,,19.601,1.1,1.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,5970,2016
87280,80320,44680,59840,109400,142020,,51,Virginia,2,1.8,major,41.96,38.62,21.48,28.77,52.6,68.28,,19.772,1.11,1.2,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,74350,2016
92170,88680,53590,67680,113850,138900,,53,Washington,2,2.1,major,44.31,42.63,25.77,32.54,54.74,66.78,,25.374,1.43,1.8,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,77830,2016
71930,68860,32630,46120,92250,117190,,54,West Virginia,2,3.7,major,34.58,33.1,15.69,22.17,44.35,56.34,,12.456,0.7,2.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,8690,2016
69580,66370,40940,52210,83010,101730,,55,Wisconsin,2,2.2,major,33.45,31.91,19.68,25.1,39.91,48.91,,18.307,1.03,0.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,51350,2016
78020,71460,41960,55240,93170,121320,,56,Wyoming,2,4.2,major,37.51,34.35,20.18,26.56,44.79,58.33,,17.613,0.99,1.5,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,4860,2016
66450,56820,33230,42470,79150,111240,,1,Alabama,2,2.7,major,31.94,27.32,15.98,20.42,38.05,53.48,,4.494,0.55,2.6,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,8600,2016
73970,69670,40080,52850,89500,110700,,2,Alaska,2,3.4,major,35.56,33.5,19.27,25.41,43.03,53.22,,18.894,2.3,1.6,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,6110,2016
62760,55820,31930,41240,76840,100680,,4,Arizona,2,7.1,major,30.17,26.84,15.35,19.83,36.94,48.41,,7.337999999999999,0.89,2.1,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,19470,2016
56420,50320,28650,36250,67900,92320,,5,Arkansas,2,2.9,major,27.12,24.19,13.77,17.43,32.64,44.38,,5.1080000000000005,0.62,2.7,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,6080,2016
80960,73510,36150,49920,103120,130330,,6,California,2,2.2,major,38.92,35.34,17.38,24.0,49.58,62.66,,11.12,1.35,1.2,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,177540,2016
75350,66970,34160,47260,95160,126890,,8,Colorado,2,2.9,major,36.23,32.2,16.42,22.72,45.75,61.01,,12.001,1.46,2.1,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,30100,2016
83080,73930,39220,53500,99610,131910,,9,Connecticut,2,6.7,major,39.94,35.54,18.85,25.72,47.89,63.42,,7.56,0.92,2.7,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,12600,2016
81690,73890,41550,55010,102410,133720,,10,Delaware,2,1.8,major,39.28,35.53,19.97,26.45,49.24,64.29,,11.818,1.44,4.5,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,5210,2016
102210,98140,43680,64650,131660,160290,,11,District of Columbia,2,3.4,major,49.14,47.19,21.0,31.08,63.3,77.06,,36.262,4.42,3.8,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,25470,2016
62290,54080,31160,38990,77010,101280,,12,Florida,2,3.0,major,29.95,26.0,14.98,18.75,37.02,48.69,,4.574,0.56,1.5,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,37600,2016
64050,56760,32060,41970,78880,103030,,13,Georgia,2,4.0,major,30.79,27.29,15.41,20.18,37.92,49.53,,5.102,0.62,2.8,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,21500,2016
68540,61680,32780,44900,85480,112140,,15,Hawaii,2,3.5,major,32.95,29.65,15.76,21.59,41.1,53.92,,10.45,1.27,3.3,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,6610,2016
55000,49450,26770,32650,69600,90660,,16,Idaho,2,3.5,major,26.44,23.78,12.87,15.7,33.46,43.59,,14.800999999999998,1.8,2.6,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,9820,2016
